filename,time_mins,period,length_mm,rms_mm,range_mm,tape_reader,drop_id,genus,species,pisco_code,number,stage,activity,date,rig,usefulness,island,general_area,mpa_status,reserve_name,lat,long,time_in,depth,habitat,rugosity,relief,site,island_mpa,org_type,common_name,species_name,kingdom,phylum,class,order,family,common_group,trophic_group,broad_trophic_group,targeted,feeding_mode,structure_forming,turf_forming,substrate,lifestyle,taxonomic_id,taxonomic_source,wl_a,wl_b,wl_w_units,wl_l_units,wl_input_length,ll_equation_for_wl,lc_a_for_wl,lc_b_for_wl,lc_type_for_wl,recreational_legal_size_in_tl_2020,commercial_legal_size_in_tl_2020,thermal_composite_class,thermal_agreement,water_column_position,mobility,substrate_association,fish_length_converted,fish_weight_g,fish_weight_lbs,fish_weight_kg
ANA_152_LEFT_SEG2.MP4,20.154,1,467.486,10.214,2227.647,KM JZ,ANA_152,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-09-26T00:00:00Z,11,1,Anacapa,Back Side,REF,ANA_REF,34.005912,-119.435845,1899-12-31T13:18:00Z,39.2,soft,low,low,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,374.3118,1393.17,3.0714,1.39317
ANA_152_LEFT_SEG2.MP4,20.2836,1,409.553,10.169,2396.155,KM JZ,ANA_152,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-09-26T00:00:00Z,11,1,Anacapa,Back Side,REF,ANA_REF,34.005912,-119.435845,1899-12-31T13:18:00Z,39.2,soft,low,low,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,327.9654,961.61,2.12,0.96161
ANA_154_LEFT_SEG1.MP4,6.1011,1,405.455,29.607,2498.759,JZ JE,ANA_154,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-09-26T00:00:00Z,3,1,Anacapa,Back Side,REF,ANA_REF,34.007785,-119.355134,1899-12-31T14:39:00Z,47.4,hard,high,high,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,324.687,934.89,2.0611,0.93489
ANA_154_LEFT_SEG1.MP4,6.1973,1,327.905,18.966,2045.874,JZ JE,ANA_154,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-09-26T00:00:00Z,3,1,Anacapa,Back Side,REF,ANA_REF,34.007785,-119.355134,1899-12-31T14:39:00Z,47.4,hard,high,high,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,262.647,515.79,1.1371,0.51579
ANA_156_LEFT_SEG1.MP4,9.8443,1,335.816,12.41,2615.605,JZ JE,ANA_156,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-09-26T00:00:00Z,11,1,Anacapa,Back Side,REF,ANA_REF,34.014539,-119.349149,1899-12-31T15:28:00Z,33.6,mixed_hard,medium,low,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,268.9758,551.41,1.2156,0.55141
ANA_156_LEFT_SEG1.MP4,9.8443,1,371.739,3.462,2999.478,JZ JE,ANA_156,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-09-26T00:00:00Z,11,1,Anacapa,Back Side,REF,ANA_REF,34.014539,-119.349149,1899-12-31T15:28:00Z,33.6,mixed_hard,medium,low,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,297.71419999999995,733.03,1.6161,0.73303
ANA_156_LEFT_SEG1.MP4,9.9911,1,369.687,2.666,3367.241,JZ JE,ANA_156,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-09-26T00:00:00Z,11,1,Anacapa,Back Side,REF,ANA_REF,34.014539,-119.349149,1899-12-31T15:28:00Z,33.6,mixed_hard,medium,low,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,296.0726,721.75,1.5912,0.72175
ANA_156_LEFT_SEG1.MP4,10.1513,1,256.622,0.475,2266.254,JZ JE,ANA_156,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-09-26T00:00:00Z,11,1,Anacapa,Back Side,REF,ANA_REF,34.014539,-119.349149,1899-12-31T15:28:00Z,33.6,mixed_hard,medium,low,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,205.6206,259.61,0.5723,0.25961
ANA_160_LEFT_SEG1.MP4,6.4959,1,422.99,27.53,2251.553,JZ JE,ANA_160,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-10-03T00:00:00Z,3,2,Anacapa,Front Side,MPA,ANA_NEW_RESERVE,34.018517,-119.389201,1899-12-31T09:56:00Z,52.7,hard,medium,medium,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,338.71500000000003,1052.65,2.3207,1.05265
ANA_163_LEFT_SEG2.MP4,28.1765,1,357.792,33.314,1778.897,JZ JE,ANA_163,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-10-03T00:00:00Z,11,1,Anacapa,Front Side,MPA,ANA_OLD_RESERVE,34.023566,-119.372981,1899-12-31T11:44:00Z,54.4,mixed_soft,low,low,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,286.55659999999995,658.56,1.4519,0.6585599999999999
ANA_165_LEFT_SEG1.MP4,13.2121,1,266.665,36.746,2834.322,JE,ANA_165,Semicossyphus,pulcher,SPUL,1,AD,Passing,2020-10-03T00:00:00Z,3,1,Anacapa,Back Side,REF,ANA_REF,33.994169,-119.405816,1899-12-31T13:11:00Z,52.4,mixed_soft,low,low,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,213.65500000000003,289.07,0.6373,0.28907
ANA_168_LEFT_SEG1.MP4,15.0645,1,390.555,13.089,1165.459,JE,ANA_168,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-10-03T00:00:00Z,3,1,Anacapa,Back Side,REF,ANA_REF,33.99431,-119.42698,1899-12-31T14:19:00Z,62.6,mixed_hard,low,low,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,312.767,841.79,1.8558,0.8417899999999999
ANA_177_LEFT_SEG1.MP4,3.494,1,278.325,4.359,2904.039,JE,ANA_177,Semicossyphus,pulcher,SPUL,1,AD,Passing,2020-10-24T00:00:00Z,11,2,Anacapa,Front Side,MPA,ANA_NEW_RESERVE,34.016844,-119.383341,1899-12-31T14:39:00Z,31.8,hard,high,high,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,222.983,325.88,0.7184,0.32588
ANA_177_LEFT_SEG1.MP4,3.5085,1,291.315,11.229,2188.535,JE,ANA_177,Semicossyphus,pulcher,SPUL,1,AD,Passing,2020-10-24T00:00:00Z,11,2,Anacapa,Front Side,MPA,ANA_NEW_RESERVE,34.016844,-119.383341,1899-12-31T14:39:00Z,31.8,hard,high,high,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,233.37500000000003,370.29,0.8163,0.37029
ANA_177_LEFT_SEG1.MP4,3.5241,1,252.973,5.637,3053.185,JE,ANA_177,Semicossyphus,pulcher,SPUL,1,AD,Passing,2020-10-24T00:00:00Z,11,2,Anacapa,Front Side,MPA,ANA_NEW_RESERVE,34.016844,-119.383341,1899-12-31T14:39:00Z,31.8,hard,high,high,Anacapa,Anacapa MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,202.70140000000004,249.4,0.5498,0.2494
ANA_179_LEFT_SEG2.MP4,28.6742,1,349.858,31.315,2543.63,JZ JE,ANA_179,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-10-24T00:00:00Z,3,2,Anacapa,Back Side,REF,ANA_REF,34.01303,-119.351232,1899-12-31T15:45:00Z,33.4,hard,high,high,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,280.2094,618.46,1.3635,0.61846
ANA_179_LEFT_SEG2.MP4,28.6742,1,269.369,31.014,2353.276,JZ JE,ANA_179,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-10-24T00:00:00Z,3,2,Anacapa,Back Side,REF,ANA_REF,34.01303,-119.351232,1899-12-31T15:45:00Z,33.4,hard,high,high,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,215.81820000000005,297.35,0.6555,0.29735
ANA_179_LEFT_SEG2.MP4,28.6742,1,367.121,37.64,2997.307,JZ JE,ANA_179,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-10-24T00:00:00Z,3,2,Anacapa,Back Side,REF,ANA_REF,34.01303,-119.351232,1899-12-31T15:45:00Z,33.4,hard,high,high,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,294.0198,707.8,1.5604,0.7078
ANA_179_LEFT_SEG2.MP4,29.2053,1,501.369,17.034,1268.072,JZ JE,ANA_179,Semicossyphus,pulcher,SPUL,1,AD,Passing,2020-10-24T00:00:00Z,3,2,Anacapa,Back Side,REF,ANA_REF,34.01303,-119.351232,1899-12-31T15:45:00Z,33.4,hard,high,high,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,401.4182,1694.98,3.7368,1.69498
ANA_180_LEFT_SEG2.MP4,28.5958,1,285.668,5.253,2159.579,JZ JE,ANA_180,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-10-24T00:00:00Z,11,1,Anacapa,Back Side,REF,ANA_REF,34.015265,-119.347158,1899-12-31T15:53:00Z,39.8,soft,low,low,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,228.8574,350.53,0.7728,0.35052999999999995
ANA_180_LEFT_SEG2.MP4,28.5958,1,389.821,12.152,2504.944,JZ JE,ANA_180,Semicossyphus,pulcher,SPUL,1,F,Passing,2020-10-24T00:00:00Z,11,1,Anacapa,Back Side,REF,ANA_REF,34.015265,-119.347158,1899-12-31T15:53:00Z,39.8,soft,low,low,Anacapa,Anacapa REF,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,312.1798,837.36,1.8461,0.83736
CAR_009_LEFT_SEG1.MP4,8.9645,1,324.604,29.797,2554.019,CJ,CAR_009,Semicossyphus,pulcher,SPUL,1,AD,Passing,2019-09-27T00:00:00Z,8,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.06329,-120.07437,1899-12-31T12:04:00Z,35.9,mixed_hard,medium,low,Carrington Pt.,Carrington Pt. MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,260.0062,501.37,1.1053,0.50137
CAR_009_LEFT_SEG1.MP4,9.0007,1,327.669,23.289,2267.578,CJ,CAR_009,Semicossyphus,pulcher,SPUL,1,AD,Passing,2019-09-27T00:00:00Z,8,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.06329,-120.07437,1899-12-31T12:04:00Z,35.9,mixed_hard,medium,low,Carrington Pt.,Carrington Pt. MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,262.4582,514.75,1.1348,0.51475
CAR_009_LEFT_SEG1.MP4,9.0007,1,275.549,27.706,3308.642,CJ,CAR_009,Semicossyphus,pulcher,SPUL,1,AD,Passing,2019-09-27T00:00:00Z,8,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.06329,-120.07437,1899-12-31T12:04:00Z,35.9,mixed_hard,medium,low,Carrington Pt.,Carrington Pt. MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,220.7622,316.86,0.6986,0.31686000000000003
CAR_009_LEFT_SEG1.MP4,9.0007,1,186.677,26.016,2960.033,CJ,CAR_009,Semicossyphus,pulcher,SPUL,1,AD,Passing,2019-09-27T00:00:00Z,8,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.06329,-120.07437,1899-12-31T12:04:00Z,35.9,mixed_hard,medium,low,Carrington Pt.,Carrington Pt. MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,149.6646,106.52,0.2348,0.10652
CAR_009_LEFT_SEG1.MP4,9.2025,1,356.508,21.363,2798.226,CJ,CAR_009,Semicossyphus,pulcher,SPUL,1,AD,Passing,2019-09-27T00:00:00Z,8,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.06329,-120.07437,1899-12-31T12:04:00Z,35.9,mixed_hard,medium,low,Carrington Pt.,Carrington Pt. MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,285.52939999999995,651.96,1.4373,0.65196
CAR_009_LEFT_SEG1.MP4,9.2426,1,293.297,38.849,3603.927,CJ,CAR_009,Semicossyphus,pulcher,SPUL,1,AD,Passing,2019-09-27T00:00:00Z,8,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.06329,-120.07437,1899-12-31T12:04:00Z,35.9,mixed_hard,medium,low,Carrington Pt.,Carrington Pt. MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,234.96060000000003,377.39,0.832,0.37739
CAR_009_LEFT_SEG1.MP4,9.4105,1,293.891,25.482,3198.755,CJ,CAR_009,Semicossyphus,pulcher,SPUL,1,AD,Passing,2019-09-27T00:00:00Z,8,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.06329,-120.07437,1899-12-31T12:04:00Z,35.9,mixed_hard,medium,low,Carrington Pt.,Carrington Pt. MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,235.43580000000003,379.53,0.8367,0.37953
CAR_020_LEFT_SEG2.MP4,29.5985,1,352.609,34.73,2020.106,JZ,CAR_020,Semicossyphus,pulcher,SPUL,1,F,Passing,2019-10-06T00:00:00Z,8,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.05098,-120.08281,1899-12-31T11:23:00Z,32.9,hard,medium,low,Carrington Pt.,Carrington Pt. MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,282.4102,632.18,1.3937,0.63218
CAR_020_LEFT_SEG2.MP4,29.6101,1,264.83,43.31,2441.434,JZ,CAR_020,Semicossyphus,pulcher,SPUL,1,F,Passing,2019-10-06T00:00:00Z,8,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.05098,-120.08281,1899-12-31T11:23:00Z,32.9,hard,medium,low,Carrington Pt.,Carrington Pt. MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,212.187,283.53,0.6251,0.28352999999999995
CAR_020_LEFT_SEG2.MP4,29.6229,1,414.97,37.68,2135.152,JZ,CAR_020,Semicossyphus,pulcher,SPUL,1,F,Passing,2019-10-06T00:00:00Z,8,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.05098,-120.08281,1899-12-31T11:23:00Z,32.9,hard,medium,low,Carrington Pt.,Carrington Pt. MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,332.29900000000004,997.68,2.1995,0.99768
CAR_020_LEFT_SEG2.MP4,29.6691,1,265.472,47.355,2687.544,JZ,CAR_020,Semicossyphus,pulcher,SPUL,1,F,Passing,2019-10-06T00:00:00Z,8,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.05098,-120.08281,1899-12-31T11:23:00Z,32.9,hard,medium,low,Carrington Pt.,Carrington Pt. MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,212.7006,285.46,0.6293,0.28546
CAR_021_LEFT_SEG1.MP4,6.8001,1,935.353,35.171,2488.651,JZ,CAR_021,Semicossyphus,pulcher,SPUL,1,AD,Passing,2019-10-06T00:00:00Z,3,2,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.05813,-120.08025,1899-12-31T11:33:00Z,30.4,hard,high,high,Carrington Pt.,Carrington Pt. MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,748.6054,9733.61,21.4589,9.73361
CAR_025_LEFT_SEG2.MP4,27.1766,1,391.602,16.444,2059.727,CJ,CAR_025,Semicossyphus,pulcher,SPUL,1,AD,Passing,2019-11-01T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.06229,-120.04987,1899-12-31T09:50:00Z,48.1,mixed_hard,medium,low,Carrington Pt.,Carrington Pt. MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,313.6046,848.13,1.8698,0.84813
CAR_026_LEFT_SEG1.MP4,3.1932,1,469.68,25.9,2665.795,CJ,CAR_026,Semicossyphus,pulcher,SPUL,1,AD,Passing,2019-11-01T00:00:00Z,8,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.05405,-120.05246,1899-12-31T10:07:00Z,34.4,mixed_hard,high,high,Carrington Pt.,Carrington Pt. MPA,fish,California Sheephead,Semicossyphus pulcher,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Wrasses,benthic macro-invertivore,carnivore,Targeted,NA,NODATA,NODATA,NA,NA,240737,WoRMS,8.45e-5,2.8047,g,mm,SL,SL=0.80TL+0.323,0.8,0.323,TYPICAL,12,13,Warm,High,benthopelagic (near the bottom),mobile (10-100m),rock,376.067,1411.57,3.112,1.41157
