filename,time_mins,period,length_mm,rms_mm,range_mm,tape_reader,drop_id,genus,species,pisco_code,number,stage,activity,date,rig,usefulness,island,general_area,mpa_status,reserve_name,lat,long,time_in,depth,habitat,rugosity,relief,site,island_mpa,org_type,common_name,species_name,kingdom,phylum,class,order,family,common_group,trophic_group,broad_trophic_group,targeted,feeding_mode,structure_forming,turf_forming,substrate,lifestyle,taxonomic_id,taxonomic_source,wl_a,wl_b,wl_w_units,wl_l_units,wl_input_length,ll_equation_for_wl,lc_a_for_wl,lc_b_for_wl,lc_type_for_wl,recreational_legal_size_in_tl_2020,commercial_legal_size_in_tl_2020,thermal_composite_class,thermal_agreement,water_column_position,mobility,substrate_association,fish_length_converted,fish_weight_g,fish_weight_lbs,fish_weight_kg
CAR_101_LEFT_SEG1.MP4,17.6905,1,222.024,1.77,1758.903,JZ JE,CAR_101,Chromis,punctipinnis,CPUN,1,AD,Passing,2020-08-31T00:00:00Z,11,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.052806,-120.048834,1899-12-31T09:16:00Z,32.4,mixed_hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blacksmith,Chromis punctipinnis,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,Damselfish,planktivore,planktivore,Non-targeted,NA,NODATA,NODATA,NA,NA,266995,WoRMS,2.69e-5,3.0177,g,mm,SL,TL=1.27SL,1.27,0,REVERSE,NA,NA,Warm,High,resident pelagic (upper water column),mobile (10-100m),rock,174.82204724409448,157.48,0.3472,0.15747999999999998
CAR_101_LEFT_SEG1.MP4,17.7144,1,239.599,5.102,2748.286,JZ JE,CAR_101,Chromis,punctipinnis,CPUN,1,AD,Passing,2020-08-31T00:00:00Z,11,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.052806,-120.048834,1899-12-31T09:16:00Z,32.4,mixed_hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blacksmith,Chromis punctipinnis,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,Damselfish,planktivore,planktivore,Non-targeted,NA,NODATA,NODATA,NA,NA,266995,WoRMS,2.69e-5,3.0177,g,mm,SL,TL=1.27SL,1.27,0,REVERSE,NA,NA,Warm,High,resident pelagic (upper water column),mobile (10-100m),rock,188.66062992125984,198.19,0.4369,0.19819
CAR_101_LEFT_SEG1.MP4,17.7144,1,196.783,13.544,2661.171,JZ JE,CAR_101,Chromis,punctipinnis,CPUN,1,AD,Passing,2020-08-31T00:00:00Z,11,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.052806,-120.048834,1899-12-31T09:16:00Z,32.4,mixed_hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blacksmith,Chromis punctipinnis,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,Damselfish,planktivore,planktivore,Non-targeted,NA,NODATA,NODATA,NA,NA,266995,WoRMS,2.69e-5,3.0177,g,mm,SL,TL=1.27SL,1.27,0,REVERSE,NA,NA,Warm,High,resident pelagic (upper water column),mobile (10-100m),rock,154.94724409448818,109.41,0.2412,0.10941
CAR_101_LEFT_SEG2.MP4,17.7299,1,206.313,8.346,2930.552,JZ JE,CAR_101,Chromis,punctipinnis,CPUN,1,AD,Passing,2020-08-31T00:00:00Z,11,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.052806,-120.048834,1899-12-31T09:16:00Z,32.4,mixed_hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blacksmith,Chromis punctipinnis,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,Damselfish,planktivore,planktivore,Non-targeted,NA,NODATA,NODATA,NA,NA,266995,WoRMS,2.69e-5,3.0177,g,mm,SL,TL=1.27SL,1.27,0,REVERSE,NA,NA,Warm,High,resident pelagic (upper water column),mobile (10-100m),rock,162.4511811023622,126.2,0.2782,0.1262
CAR_102_LEFT_SEG1.MP4,2.002,1,383.741,22.525,2304.419,JZ JE,CAR_102,Sebastes,serranoidesflavidus,OYT,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Olive Yellowtail Rockfish complex,Sebastes serranoides/flavidus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,NA,NA,6.31e-6,3.136,g,mm,TL,NA,NA,NA,NA,NSL,NA,Eurythermal,Low,resident pelagic (upper water column),mobile (100-1000m),rock,383.741,800.89,1.7657,0.80089
CAR_102_LEFT_SEG1.MP4,2.631,1,320.309,10.877,1673.975,JZ JE,CAR_102,Sebastes,carnatus,SCAR,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Gopher Rockfish,Sebastes carnatus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,piscivore,piscivore,Targeted,NA,NODATA,NODATA,NA,NA,282058,WoRMS,1.72e-4,2.6801,g,mm,SL,TL=1.12SL,1.2,0,REVERSE,NSL,10,Eurythermal,Low,benthic (on/in the bottom),mobile (10-100m),rock,266.9241666666667,547.63,1.2073,0.54763
CAR_102_LEFT_SEG1.MP4,2.7266,1,232.584,18.045,2200.183,JZ JE,CAR_102,Sebastes,mystinus,SMYS,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,232.584,200.74,0.4426,0.20074
CAR_102_LEFT_SEG1.MP4,2.7516,1,303.925,24.915,2206.747,JZ JE,CAR_102,Sebastes,mystinus,SMYS,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,303.925,458.82,1.0115,0.45882
CAR_102_LEFT_SEG1.MP4,2.7628,1,276.647,21.163,1554.359,JZ JE,CAR_102,Sebastes,mystinus,SMYS,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,276.647,343.12,0.7564,0.34312
CAR_102_LEFT_SEG1.MP4,2.7783,1,411.675,18.181,1669.776,JZ JE,CAR_102,Sebastes,mystinus,SMYS,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,411.675,1171.84,2.5835,1.17184
CAR_102_LEFT_SEG1.MP4,2.7911,1,300.69,27.639,2382.69,JZ JE,CAR_102,Sebastes,mystinus,SMYS,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,300.69,443.9,0.9786,0.4439
CAR_102_LEFT_SEG1.MP4,2.7917,1,305.144,33.479,2978.959,JZ JE,CAR_102,Sebastes,mystinus,SMYS,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,305.144,464.53,1.0241,0.46453
CAR_102_LEFT_SEG1.MP4,2.7922,1,250.84,39.283,2905.883,JZ JE,CAR_102,Sebastes,mystinus,SMYS,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,250.84,253.53,0.5589,0.25353
CAR_102_LEFT_SEG1.MP4,2.8579,1,160.454,23.523,1871.064,JZ JE,CAR_102,Sebastes,mystinus,SMYS,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,160.454,63.74,0.1405,0.06374
CAR_102_LEFT_SEG1.MP4,2.914,1,371.935,34.946,2611.918,JZ JE,CAR_102,Sebastes,mystinus,SMYS,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,371.935,856.32,1.8879,0.8563200000000001
CAR_102_LEFT_SEG1.MP4,2.9235,1,258.169,33.555,2459.267,JZ JE,CAR_102,Sebastes,mystinus,SMYS,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,258.169,277.13,0.611,0.27713
CAR_102_LEFT_SEG1.MP4,3.0158,1,383.03,30.284,2451.602,JZ JE,CAR_102,Sebastes,mystinus,SMYS,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,383.03,937.74,2.0674,0.93774
CAR_102_LEFT_SEG1.MP4,3.0158,1,307.913,25.754,2559.996,JZ JE,CAR_102,Sebastes,mystinus,SMYS,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,307.913,477.68,1.0531,0.47768
CAR_102_LEFT_SEG1.MP4,3.0158,1,264.158,34.744,2713.579,JZ JE,CAR_102,Sebastes,mystinus,SMYS,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,264.158,297.48,0.6558,0.29748
CAR_102_LEFT_SEG1.MP4,3.0764,1,317.232,27.854,2542.44,JZ JE,CAR_102,Sebastes,mystinus,SMYS,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,317.232,523.78,1.1547,0.52378
CAR_102_LEFT_SEG1.MP4,3.0764,1,316.472,33.901,2685.462,JZ JE,CAR_102,Sebastes,mystinus,SMYS,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,316.472,519.91,1.1462,0.51991
CAR_102_LEFT_SEG1.MP4,3.2132,1,280.586,19.235,1646.895,JZ JE,CAR_102,Sebastes,mystinus,SMYS,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,280.586,358.44,0.7902,0.35844
CAR_102_LEFT_SEG1.MP4,3.2132,1,328.49,34.557,2678.957,JZ JE,CAR_102,Sebastes,mystinus,SMYS,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,328.49,583.38,1.2861,0.58338
CAR_102_LEFT_SEG1.MP4,3.2132,1,291.081,34.905,2628.323,JZ JE,CAR_102,Sebastes,mystinus,SMYS,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,291.081,401.51,0.8852,0.40151
CAR_102_LEFT_SEG1.MP4,3.2799,1,236.231,24.184,2152.597,JZ JE,CAR_102,Sebastes,mystinus,SMYS,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,236.231,210.62,0.4643,0.21062
CAR_102_LEFT_SEG1.MP4,3.335,1,303.616,22.043,1565.247,JZ JE,CAR_102,Sebastes,carnatus,SCAR,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Gopher Rockfish,Sebastes carnatus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,piscivore,piscivore,Targeted,NA,NODATA,NODATA,NA,NA,282058,WoRMS,1.72e-4,2.6801,g,mm,SL,TL=1.12SL,1.2,0,REVERSE,NSL,10,Eurythermal,Low,benthic (on/in the bottom),mobile (10-100m),rock,253.01333333333332,474.45,1.046,0.47445
CAR_102_LEFT_SEG1.MP4,3.4129,1,439.541,10.968,1064.747,JZ JE,CAR_102,Sebastes,caurinus,SCAU,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Copper Rockfish,Sebastes caurinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,piscivore,piscivore,Targeted,NA,NODATA,NODATA,NA,NA,275658,WoRMS,8.98e-6,3.132,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,benthic (on/in the bottom),mobile (10-100m),rock,439.541,1702.75,3.7539,1.70275
CAR_102_LEFT_SEG1.MP4,3.5057,1,341.706,24.558,2197.152,JZ JE,CAR_102,Sebastes,mystinus,SMYS,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Blue Rockfish,Sebastes mystinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,planktivore,planktivore,Targeted,NA,NODATA,NODATA,NA,NA,274779,WoRMS,9.77e-6,3.09,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,resident pelagic (upper water column),mobile (>1000m),rock,341.706,658.99,1.4528,0.65899
CAR_102_LEFT_SEG1.MP4,3.5497,1,420.485,13.953,1564.195,JZ JE,CAR_102,Sebastes,caurinus,SCAU,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Copper Rockfish,Sebastes caurinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,piscivore,piscivore,Targeted,NA,NODATA,NODATA,NA,NA,275658,WoRMS,8.98e-6,3.132,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,benthic (on/in the bottom),mobile (10-100m),rock,420.485,1482.05,3.2674,1.48205
CAR_102_LEFT_SEG1.MP4,3.558,1,403.888,16.251,1496.196,JZ JE,CAR_102,Sebastes,caurinus,SCAU,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Copper Rockfish,Sebastes caurinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,piscivore,piscivore,Targeted,NA,NODATA,NODATA,NA,NA,275658,WoRMS,8.98e-6,3.132,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,benthic (on/in the bottom),mobile (10-100m),rock,403.888,1306.43,2.8802,1.30643
CAR_102_LEFT_SEG1.MP4,3.558,1,460.373,21.194,2066.302,JZ JE,CAR_102,Sebastes,caurinus,SCAU,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Copper Rockfish,Sebastes caurinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,piscivore,piscivore,Targeted,NA,NODATA,NODATA,NA,NA,275658,WoRMS,8.98e-6,3.132,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,benthic (on/in the bottom),mobile (10-100m),rock,460.373,1968.5,4.3398,1.9685
CAR_102_LEFT_SEG1.MP4,3.558,1,450.821,31.386,2498.275,JZ JE,CAR_102,Sebastes,caurinus,SCAU,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Copper Rockfish,Sebastes caurinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,piscivore,piscivore,Targeted,NA,NODATA,NODATA,NA,NA,275658,WoRMS,8.98e-6,3.132,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,benthic (on/in the bottom),mobile (10-100m),rock,450.821,1843.39,4.064,1.84339
CAR_102_LEFT_SEG1.MP4,3.7137,1,238.943,18.714,1818.94,JZ JE,CAR_102,Sebastes,carnatus,SCAR,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Gopher Rockfish,Sebastes carnatus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,piscivore,piscivore,Targeted,NA,NODATA,NODATA,NA,NA,282058,WoRMS,1.72e-4,2.6801,g,mm,SL,TL=1.12SL,1.2,0,REVERSE,NSL,10,Eurythermal,Low,benthic (on/in the bottom),mobile (10-100m),rock,199.11916666666667,249.68,0.5504,0.24968
CAR_102_LEFT_SEG1.MP4,4.2654,1,446.342,20.428,1723.475,JZ JE,CAR_102,Sebastes,caurinus,SCAU,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Copper Rockfish,Sebastes caurinus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,piscivore,piscivore,Targeted,NA,NODATA,NODATA,NA,NA,275658,WoRMS,8.98e-6,3.132,g,mm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,benthic (on/in the bottom),mobile (10-100m),rock,446.342,1786.63,3.9388,1.7866300000000002
CAR_102_LEFT_SEG1.MP4,6.9686,1,417.549,31.816,2576.455,JZ JE,CAR_102,Sebastes,miniatus,SMIN,1,AD,Passing,2020-08-31T00:00:00Z,3,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.053137,-120.045613,1899-12-31T09:23:00Z,36.9,hard,high,medium,Carrington Pt.,Carrington Pt. MPA,fish,Vermilion Rockfish,Sebastes miniatus,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Rockfishes,piscivore,piscivore,Targeted,NA,NODATA,NODATA,NA,NA,274773,WoRMS,0.02157,2.92339,g,cm,TL,NA,NA,NA,NA,NSL,NA,Cool,High,benthic (on/in the bottom),mobile (10-100m),rock,41.7549,1179.8,2.601,1.1798
